,id,Name,Latitude,Longitude
507,507,toos_cafe,35.80012429265502,51.45242650245837
508,508,paprika__house,35.70444114022070,51.41672238707542
509,509,marjolainegateau,35.78342887859551,51.45976727349896
510,510,delpiano_caferestaurant,35.78523435481730,51.38853404670954
511,511,novel_cafe_restaurant,35.70040401041638,51.31940245628357
512,512,rion_restaurant,35.79451815152497,51.35832935571670
513,513,mahed,35.77010089962590,51.34835171482828
514,514,bluma,35.80538123142830,51.41904920339584
515,515,dam_cafe,35.77171902059818,51.42349228262901
516,516,cafeviunasohrevardi,35.73704106507348,51.44287526607513
517,517,dibacheh_mansion,35.70745070023469,51.39959991286006
518,518,morralounge,35.72321704203030,51.31764292716980
519,519,mann_book_cafe,35.78997755964559,51.45730555057525
520,520,zi_cafee,35.79684763335809,51.52519293129444
521,521,hug_cafe_house,35.81662888698124,51.46267265081405
522,522,theyard,35.74430211889613,51.39813147914535
523,523,cafeneshin1,35.69914937651489,51.39711409807205
524,524,carshow,35.75453491188495,51.19274672868744
525,525,avana_cafe,35.63924270411944,51.40175968408584
526,526,roomeroon,35.77016627470737,51.42218470573425
527,527,zahira_lounge,35.72558181900517,51.51807233691215
528,528,ruby,35.81175894122098,51.46506518125534
529,529,trend,35.74279837089897,51.22211873531341
530,530,impresso,35.81369042485490,51.47166341543197
531,531,nicki_lounge,35.79944517253026,51.43970422446728
532,532,injacafe,35.71941822709944,51.41584530472755
533,533,abtin_icecream,35.70331458614808,51.45313230562085
534,534,hoomaan,35.76266435493539,51.44180640578270
535,535,scoffee,35.72967357519356,51.49401129469723
536,536,jaryan,35.79928473234962,51.42412662506103
538,538,lotus_fruitjuice,35.81607915705508,51.48362673819065
539,539,cafe08,35.79914876584116,51.46689981222153
540,540,link_andarzgo,35.79960670011368,51.45153343677521
541,541,elva_seyedkhandan,35.74452829215309,51.44333502223835
542,542,telma_valiasr,35.69959046099608,51.40976607799530
543,543,roostar_bakery,35.80477269023174,51.47680319845676
544,544,cityteras,35.77736392677951,51.28336966037750
545,545,jeunviecafe,35.78769574357321,51.43592432141304
546,546,ctplus,35.75588764373675,51.37682452797890
547,547,saadabad,35.81457676000724,51.42514050006866
548,548,kaya1,35.75437376925557,51.36315800249576
549,549,aknoon_evin,35.79472483257132,51.39079213142395
550,550,carvel_andarzgoo,35.79596490755971,51.44355654716492
551,551,zhabiz_lounge,35.73953266037861,51.40944008466768
552,552,hamneshinn,35.74177509439865,51.49403244040510
553,553,mahur_shahrakgharb1,35.76553778045120,51.35559350252151
554,554,hub,35.69966778666610,51.44003212451935
555,555,klendygelato,35.73968899849939,51.40546247363090
556,556,cafe_comma,35.73117725225446,51.43879950537603
557,557,delvazcafe,35.75968580734683,51.38404369354248
558,558,saddleroom,35.76378304988335,51.35758638381958
559,559,viggocoffee,35.80497899788529,51.43477313069836
560,560,vitamine_babataher,35.67494153388337,51.40775978565216
561,561,groke_cafe,35.76027347262506,51.28417164087295
562,562,lozan,35.71008101783195,51.41586273908615
563,563,container2,35.78571739137356,51.38445675373077
564,564,sizdah50,35.78727146542373,51.37325987219810
565,565,risotto_zaferanih,35.80888664247605,51.40935301780701
566,566,emaratpelak85,35.73583164049200,51.40900433063507
567,567,dreamlandclub,35.72419097903579,51.31342559970211
568,568,tehran_tehran1,35.69317424955978,51.42477839022511
569,569,elmaso,35.74347269627200,51.54298670589924
570,570,kheshte_behesht,35.69132489469821,51.47228971123695
571,571,tarikh,35.70758836963549,51.39876902103424
572,572,unis,35.75653192953071,51.54614299535751
573,573,sayda_shahran,35.77726165178188,51.29349768161774
574,574,sweetbar_ir,35.67382703814591,51.44203305244446
575,575,radiocity_lounge,35.80814924648647,51.41917861998081
576,576,la_maison_du,35.77269613596712,51.45198941230774
577,577,bellobistro,35.72896809476300,51.31624182506202
578,578,cafe40,35.77153186572769,51.37980915606022
579,579,cynthia,35.79610686227774,51.47601462900638
580,580,eliasaam,35.73754290012394,51.11815094947815
581,581,rackan,35.77809072829246,51.32214903831482
582,582,koli_cafe,35.77218901008507,51.37488407102710
583,583,pagani,35.76173119025713,51.46155618131161
584,584,leevan_zoghalchi,35.71446937022272,51.37127101421356
585,585,dandehshisha,35.79559304800089,51.44313941809655
586,586,caffenoon,35.69953503089190,51.41185766543422
587,587,terasideh,35.71975358405844,51.41972243785858
588,588,restaurantyasmina,35.77330655495428,51.37027725577354
589,589,sky_lounge,35.79321713638507,51.35653495788574
590,590,lertcafe,35.80533663786173,51.47489547729492
591,591,arnoosh_home,35.71453034810717,51.42058610916138
592,592,24saadatabad,35.77655660353789,51.36224001646042
593,593,miraarthouse,35.69722545727805,51.40010006725788
594,594,corleone,35.77021741678577,51.37247800827026
595,595,danteh_marzdaran,35.73626460242747,51.33925567011112
596,596,yar_mansion,35.70538096603010,51.40955954790115
597,597,fermo,35.75210381043364,51.41233066114905
598,598,shaparak_jomhori,35.69771501826016,51.37856394052505
599,599,spinach,35.77722248259901,51.35129526257515
600,600,samaaflak,35.73373497073605,51.34550839662552
601,601,dorche_opal,35.77722193858244,51.35129526257515
602,602,pirashki_khosravi,35.69494098114851,51.41559720039368
603,603,rahas,35.70612391101267,51.40471585195561
604,604,ivancafe,35.69691287728133,51.42242275178432
605,605,tierra,35.77344474184638,51.44914358854294
606,606,yaserkhan,35.75839510503675,51.40035219490528
607,607,sora_shahrerey,35.58545023455641,51.44943729043007
608,608,cafefarvahar,35.76421615907261,51.47511541843414
609,609,pooli,35.76838389832417,51.47397413849830
610,610,feloreh,35.70924469894807,51.40639588236809
611,611,manza,35.70865556800812,51.41570985317230
612,612,vip_kazemi,35.71843392449738,51.24545931816101
613,613,cafebeniz,35.79162238475629,51.42654597759247
614,614,angeram,35.71366016048024,51.39826282222785
615,615,marool,35.70420012491156,51.43174328852133
616,616,nuck,35.71215979850126,51.42643399536610
617,617,nara,35.70553576484093,51.39056091985945
618,618,cluna_firoze,35.70932419317770,51.40662789344787
619,619,chiakoo_pasadaran,35.75516716932239,51.45291477441788
620,620,delsa_pasadaran,35.75709724632563,51.45314848316931
621,621,lena_tehranpars,35.72830253218643,51.51679694652557
622,622,viuna_rosha,35.80777347642760,51.44642651081085
623,623,kaarizno,35.70530255688445,51.41934558749199
624,624,nikou,35.70994816567885,51.41903176903725
625,625,aroma_shahrakgolestan,35.72964924538303,51.24786794185638
626,626,babel,35.70771414732928,51.39784969389438
627,627,hoorfamily,35.71596004834692,51.42703816294670
628,628,boncoffee,35.73131763577152,51.41107633709907
629,629,niwayard,35.77035887342701,51.46149516105652
630,630,dafaraz,35.73005750074684,51.24853849411011
631,631,narvan_enghelab,35.70129691323974,51.41515952773955
632,632,chekad,35.74460430861507,51.39915712902726
633,633,doppio,35.71781380000000,51.40779980000000
634,634,karkhane,35.76734905707807,51.39417976140976
635,635,cafe_rosamond,35.77803850325560,51.30936563014984
636,636,hero_come,35.75970077109990,51.33661720901730
637,637,de_france,35.74871090505564,51.41272991895676
638,638,cafe_florence,35.73509368225748,51.35838148596354
639,639,jahroumi,35.67697011341262,51.40815336724604
640,640,narin_tehranpars,35.74389557537142,51.52754724025726
641,641,hoorsun_bistro,35.77192412877311,51.42058610916138
642,642,galerry_rahimiyeh,35.67419276353821,51.41877146596587
643,643,hama,35.74723607801842,51.24010965228081
644,644,liza,35.76812493239831,51.35840049599429
645,645,ghasr_iranian,35.69674569549097,51.38073384761810
646,646,rotinda,35.79365878772546,51.43827393651008
647,647,hoora_gallery,35.69839026985539,51.40661314129829
648,648,zeus,35.78188891972593,51.37971058487892
649,649,zanan_kochak,35.72757745324253,51.40774101018905
650,650,wolfsden,35.76839586801795,51.46244466304779
651,651,raf,35.80626657168860,51.43955133855343
652,652,cafeboard,35.72426987728092,51.43371820449829
653,653,takhtjamshid,35.74171256243949,51.44652692467687
654,654,westeria,35.80876809402513,51.43359616398811
655,655,lunico,35.72777710509978,51.28787227755288
656,656,byte,35.70537769898392,51.34883433580398
657,657,bigharar,35.74574598516377,51.47695541381836
658,658,chino,35.76155667154044,51.33557187298778
659,659,entezar,35.78023556190758,51.45385386380269
660,660,faramoshi,35.72183537879683,51.43432974815369
661,661,carpet,35.68176217015216,51.39832109212875
662,662,ahraar,35.69072147153982,51.47954642772674
663,663,stage,35.74825376601823,51.20605230331421
664,664,sweeney,35.72847429103377,51.28580923694254
665,665,shine_toba,35.73002048568013,51.24873161315918
666,666,coyoti,35.70130794448126,51.43521353602409
667,667,dreamercafe,35.71187796630077,51.42185576693741
668,668,rosario,35.72554935673058,51.52483390132409
669,669,local,35.80884531367839,51.38930082321167
670,670,taksin2,35.77096223758296,51.35603606700897
671,671,nezamiyeh,35.68947812224497,51.43027156591415
672,672,delvar,35.81296657255366,51.45116026330344
673,673,lattehbaz,35.70404908909947,51.40385046601295
674,674,concept,35.70014589724229,51.40804409980774
675,675,hel,35.79972308678836,51.47808998823166
676,676,miyan,35.69968739034518,51.38968035578728
677,677,sarhanghouse,35.70007292838757,51.41774564981460
678,678,persiancatmuseum,35.70754753267923,51.39814808964729
679,679,mizho_ferdwos,35.72281528427004,51.32013469934463
680,680,koranj,35.76753622179188,51.47224277257919
681,681,hononoydonuts_shahrakgharb,35.76428906918162,51.35061666369438
682,682,kalooshe,35.77990770300752,51.39391422271728
683,683,sinak,35.77339759701229,51.37791198098354
684,684,bittersweet1,35.71000588016600,51.39863491058349
685,685,ghavam,35.69226814269198,51.41419239342213
686,686,armenia_cafe,35.72364057308520,51.43267750740051
687,687,vadood,35.75157814189502,51.47970684076056
688,688,direct,35.71772726612671,51.34315609931946
689,689,rozhda,35.76620647223939,51.39524191617966
690,690,rosemilo,35.79501744850180,51.52171611785889
691,691,chalet,35.77654789919952,51.28686189651489
692,692,ghoghnos,35.70431699090757,51.39862418174744
693,693,westeak,35.77714740827791,51.35146826505661
694,694,donutto_pasdaran,35.77504801866446,51.46155618131161
695,695,pizza_pala,35.81191065574041,51.45951837301254
696,696,zaban_ghandi,35.73905709474030,51.44346803426742
697,697,haft_aseman2,35.77101229103138,51.36624388396740
698,698,emarategowd,35.70427342969924,51.42141759395599
699,699,el_soldado,35.75014978745867,51.39747284352779
700,700,record,35.75295346543009,51.37440115213394
701,701,sofre_gallery_goharaneh,35.67741777222500,51.42759472131729
702,702,ricotta,35.76760151170468,51.37527957558632
703,703,saliztehranpars,35.73450136109795,51.52980566024780
704,704,saliz_farjam,35.73574149749795,51.52777527650215
705,705,sevda_atana,35.70630825722975,51.40220560133457
706,706,sorrisoicecream,35.75673326777148,51.44763149321079
707,707,moncheri,35.76625740123143,51.35733422178300
708,708,doberaa_pasdaran,35.76889641723651,51.46615684032440
709,709,casa_delchef,35.72628078660368,51.52391955256462
710,710,zarafe_tehranpars,35.74228825482508,51.56452173303753
711,711,mani_gisha,35.73122999851638,51.37872353196144
712,712,shahriyar_shariati,35.73802622633656,51.44500225782394
713,713,dice,35.71603409152973,51.41673177480697
714,714,mingoo,35.70755597247723,51.39015894255845
715,715,ketabrangi,35.70473953339304,51.39185428619385
716,716,emarat_atlasi,35.70520255757866,51.40219952529902
717,717,gol_hakimieh,35.74976449169520,51.57571971416473
718,718,boshkeh_satari,35.73840173353947,51.31369380740088
719,719,parllan,35.73181243063871,51.40253484249115
720,720,iman,35.70692190789420,51.39162898063660
721,721,gade,35.70655620000000,51.41756820000000
722,722,raimoon,35.77619256852760,51.43608202949858
723,723,dast,35.76075448430738,51.37020349502563
724,724,parseh_enghelab,35.69996892042697,51.40395507216453
725,725,sezelei,35.69971684029862,51.40302682401739
726,726,segah,35.70565088733307,51.39038594525980
727,727,gilardino,35.76073054261820,51.33487008512020
728,728,godar_enghelab,35.70663441287380,51.39367818832397
729,729,aroma_beheshti,35.72791919932970,51.41694804648498
730,730,forogh_enghelab,35.70150724422756,51.41032934188843
731,731,chobik,35.81591222545367,51.48393720388412
732,732,3tkarimkhan,35.71143675050493,51.41402006149292
733,733,code,35.70441282548209,51.42045535147190
734,734,khiabun,35.73635906508162,51.43276870250702
735,735,offset,35.70105854682921,51.40982910990715
736,736,dafineh,35.69920709882033,51.43700122833252
737,737,hizom_cafe,35.73939890032483,51.47941567003727
738,738,bamboo_saadatabad,35.78160604721385,51.37569263577461
739,739,kolbeh_fadak,35.72794108224664,51.47725582122803
740,740,bastanireza_narmak,35.72696123982278,51.48090362548828
741,741,haa_valiasr,35.70007401747545,51.40440702438354
742,742,silk_enghelab,35.70537225390662,51.39058157801628
743,743,rocca_lounge,35.79978291164826,51.47812083363533
744,744,sanglaj_topkhane,35.68262492112781,51.41518950462341
745,745,selini,35.73887530582213,51.50075197219848
746,746,akoa_piruzi,35.69203505473350,51.47939220070839
747,747,siahosefid,35.60429503249008,51.43438293423344
748,748,zhelino_abozar,35.65731368284408,51.48175120353699
749,749,g_pasdaran,35.78043864346745,51.45559698343277
750,750,syda_saadatabad,35.77529446452508,51.38459086418152
751,751,khosro,35.71926688047716,51.34619571268558
752,752,ketab_iranmal,35.75300788366821,51.19040966033935
753,753,khaneh_doost_kojast,35.69990980000000,51.40305150000000
754,754,pelak_felestin,35.70782794602408,51.40380084514618
755,755,sadaf_tehranpars,35.75054566629924,51.51834332778560
756,756,maha,35.76725982723389,51.37529432773590
757,757,bijan_cafe,35.71745967162182,51.41529076081463
758,758,shadan,35.72301126391840,51.32077574729919
759,759,cama,35.73377851584060,51.52854368090629
760,760,chowgan,35.74198960831774,51.44428275525570
761,761,zeecook,35.70539185618312,51.31278276443481
762,762,ram,35.72330305494601,51.42927110195160
763,763,lussen,35.76006017239629,51.53450757265091
764,764,nava,35.76564279100645,51.39552086591720
765,765,boardland,35.77899301491090,51.36500470415683
766,766,bazdid,35.72349685585882,51.42698585987091
767,767,arabika,35.72297424557731,51.33547693490982
768,768,murph,35.69947610599451,51.40380218625069
769,769,emaratedel,35.70447598911594,51.40313029289245
770,770,hich_cafe,35.71126687683130,51.40369087457657
771,771,telma,35.70220043318136,51.42018377780914
772,772,sitka,35.71394421760225,51.40781398043271
773,773,703_resturant,35.73399375334298,51.34526941206923
774,774,alakdolak,35.79654686590351,51.44347473978996
775,775,viuna_opalsenter,35.77696168126874,51.35160372243058
776,776,ozhen,35.73120713660788,51.43555954098701
777,777,bord_motahari,35.72426116722216,51.43373161554336
778,778,shemroon_ekbatan,35.70475860000000,51.30901360000000
779,779,amante,35.80386394845173,51.39678686857223
780,780,fantino,35.79787937129087,51.44857496023178
781,781,bilion,35.76475264532637,51.33712917566299
782,782,terraceparkcafe,35.77218853800055,51.37501470744610
783,783,didar_pasdaran,35.75544938072375,51.45384523377015
784,784,taak_piroozi,35.65817669810283,51.47368311882019
785,785,bcafe_zaferanieh,35.79233110677434,51.41005240380764
786,786,viuna_pelatin,35.75266388945503,51.36490938410918
787,787,istgah_laleh,35.71266287923135,51.39008402824402
788,788,deer,35.75332024363511,51.37474447488785
789,789,ghahvesanto,35.67991463163435,51.42257630825043
790,790,alicafe,35.73164260040371,51.49242103099823
791,791,elba,35.73287277276288,51.32659211754799
792,792,kava,35.74149650946868,51.30021929740906
793,793,shincafe,35.69501613301330,51.40988945960998
794,794,donutto_asp,35.74504718840275,51.40002831816673
795,795,zhozak_pasdaran,35.77059608476838,51.46713450551033
796,796,zhozek_sohrevardi,35.73560521152621,51.43191039562225
797,797,zhozek_tehranpars,35.72703091790431,51.51854038238525
798,798,zhozak_velenjak,35.80678296225955,51.39291914186981
799,799,plus-dadman,35.76378196166633,51.34904623031616
800,800,nanbersan,35.68170116720479,51.40897750854492
801,801,nesfjahan-enghelab,35.70206920148527,51.42289951443672
802,802,charli-sadeghiye,35.72413487126332,51.33977182209492
803,803,moon-darband,35.81714595941925,51.43184103455576
804,804,sharona,35.73898198439929,51.44355654716492
805,805,miiv-jamcenter,35.81467246186133,51.45966924726963
806,806,chahar-o-chahar,35.76204514834159,51.32713794708252
807,807,ghooli-cafe,35.70178713428705,51.41446597874164
808,808,jazz-cafe,35.70364614566025,51.40192732214928
809,809,zhowancafe,35.77122066537487,51.37694120407104
810,810,leparc,35.72940864590859,51.40849471092224
811,811,persian-sadatabad,35.77853496354110,51.36031655768886
812,812,goldon_cafe,35.70251789319603,51.39806896448135
813,813,patogh-hoseiniye-ershad,35.75523550755732,51.44817524376708
814,814,patogh-seidkhandan,35.74263727214374,51.44711852073669
815,815,surena_cafe,35.70727147430626,51.39775112271309
816,816,tehran-fars,35.74919416346886,51.53687596321106
817,817,sayda-shahran,35.77724859538973,51.29350841045379
818,818,wafflelatte-falah,35.65442926998281,51.36691510677338
819,819,tiyanaz,35.73209765752623,51.49898171424866
820,820,notellaland,35.75574180805255,51.45283699035644
821,821,rivazh,35.71934963118397,51.34962290525436
822,822,sahi,35.71326829881170,51.40693548617082
823,823,nelson_club,35.77858568491168,51.41736975914091
824,824,mahfelsonatisoltani,35.76342720212654,51.30462616682052
825,825,farnoosh,35.68199377881200,51.38321028469943
826,826,lawrence,35.76781479171308,51.34717673063278
827,827,parsi,35.73014894966148,51.43591761589050
828,828,sooremehr,35.70120448266790,51.39271192252636
829,829,pelato,35.70030926010776,51.31306707859039
830,830,cafe-tabakhi-kaj,35.73577721051095,51.52254894375801
831,831,4bagh,35.75027386535832,51.31016492843628
832,832,boardgame,35.70003807756771,51.39704436063766
833,833,sorriso_gelato,35.72127464968788,51.31531476974487
834,834,galeria,35.72142381490408,51.39677479863167
835,835,risterto,35.71623294573025,51.42672274191363
836,836,benellilounge,35.80184303478992,51.45672082901001
837,837,brazza-motahari,35.71910873690007,51.43947884846636
838,838,donutto-bamland,35.74563278485873,51.22182369232178
839,839,blacklounge-bamland,35.74232214897393,51.22205369174480
840,840,ebony,35.80081080447678,51.46167017519474
841,841,cafe41,35.76119551507641,51.40396782948642
842,842,cafese,35.70821126674812,51.41568839550018
843,843,salomba,35.72580936520509,51.30757927894592
844,844,khancookk,35.75754328568116,51.44341470739027
845,845,darbar_cafe,35.71479930000000,51.41691870000000
846,846,queen,35.80846247747780,51.50134474039078
847,847,etefagh,35.71056832198963,51.42262861132622
848,848,buoncibo,35.76046065398736,51.33074015378952
849,849,zhiyan,35.81578171643002,51.48406520877734
850,850,dorehami_emamzadehhasan,35.66456568792161,51.35770199938952
851,851,ahoon,35.71004290453199,51.40450626611709
852,852,cluna_taleghani,35.70478962848767,51.40593051910400
853,853,dallatera,35.77400510355387,51.44956737756729
854,854,salomeh,35.65513430987100,51.48132741451263
855,855,rum-bistro,35.71552142184739,51.42358841587679
856,856,vcafe-pasdaran,35.76582995973526,51.45621523261070
857,857,herman,35.71924188342127,51.42485386312421
858,858,baba-cafe,35.74366862509155,51.22142001986503
859,859,shokofeh_farahzad,35.78110884193584,51.34238362312317
860,860,nonvaghahve,35.79505433500441,51.52167620250657
861,861,dake_shahrakgolestan,35.74944291232254,51.24764424173952
862,862,mahestan-kan,35.77059390852075,51.26918077468872
863,863,piansa,35.70797495845150,51.40168994665146
864,864,khanefamouri,35.69558684921178,51.41000211238861
865,865,fresco,35.81172957708697,51.45016282796860
866,866,mandela_jordan,35.76730226583079,51.41982838511467
867,867,platform934,35.70019381705085,51.40250936150551
868,868,roshanan,35.80530627853445,51.44492454773626
869,869,cafetehraan,35.74509834662918,51.39043539762497
870,870,pelak5_tehransar,35.70382474786837,51.25699281692505
871,871,do_zardeh,35.70089545776800,51.40279568731780
872,872,lamiz_farmaniyeh,35.79920206474020,51.47317886352539
873,873,sheys,35.76236835519658,51.39974668622017
874,874,honar_tajrobe,35.77302256381586,51.43818005919456
875,875,balkon,35.77547977826669,51.36424934290471
876,876,hanna-boutiquehotel,35.69680886519890,51.41140624880791
877,877,rock_somayeh,35.70577791114646,51.42426878213882
878,878,macklly-nirohavaee,35.69920284446095,51.48686526884478
879,879,rouhi_tajrish,35.80629485020750,51.43117748200893
880,880,cafechimney-vozara,35.72790297748874,51.41563005745411
881,881,rolinja,35.74282884900518,51.22196316719055
882,882,samiya,35.74026864740822,51.43436729907989
883,883,poshtboom_keshavarz,35.70970206192493,51.39897018671036
884,884,nivan,35.75995352206745,51.43410980701446
885,885,sepidar,35.78139715609730,51.35453000664710
886,886,salatin,35.80435992371012,51.45689584314823
887,887,local2,35.80884531367839,51.38930082321167
888,888,ec1838b1-5d95-4ad6-bc79-767fbba060fd,35.75365219277876,51.19194388389587
889,889,hiro,35.79023891723330,51.35310273617510
890,890,house1307,35.70437144238450,51.41316711902618
891,891,viuna_paladiom,35.79754677204148,51.41327816711691
892,892,lavenderfarmaniye,35.80012851224379,51.46733474375810
893,893,shahrzad2,35.69699490572420,51.40740710394770
894,894,tezburrger,35.69471116848487,51.42603367567062
895,895,denja,35.79737846874920,51.41330102107690
896,896,chimney_niavaran,35.80975263897980,51.44481450319290
897,897,mito_arg,35.80941412655700,51.44420396536590
898,898,nesen,35.73657263287715,51.32834097520572
899,899,bookalounge,35.81724178927366,51.43708434911969
900,900,simoni_pirozi,35.65861038154269,51.46974161267280
901,901,sweet_dream,35.74154794210720,51.40396479517220
902,902,rocco_cafe_arg,35.80796652783766,51.42651647329330
903,903,baharbeheshti,35.73023822111970,51.42127275466919
904,904,tetoo,35.72354203971172,51.31583645939827
905,905,donutto,35.81517353531080,51.43568258732560
906,906,un_valiasr,35.71052095288939,51.40582188963890
907,907,zhira,35.73113697409775,51.43903820256105
908,908,leto,35.71209337418485,51.42669349908829
909,909,florian,35.80794423178327,51.42631530761719
910,910,dorreh,35.77553982156570,51.36428553611040
911,911,ist,35.71304450000000,51.42028220000000
912,912,dejavu_ardebili,35.80055084130363,51.41550064086914
913,913,khancafe_tehranpars,35.72665095387582,51.52573809027672
914,914,ero,35.71583499761935,51.34769115686527
915,915,fekr_daneshgah,35.70047806805046,51.39777794480324
916,916,chimney-dadman,35.76561885078844,51.35622650384903
917,917,hermo_tehranpars,35.74496228744377,51.54420644044876
918,918,sicas,35.72674029649948,51.52912957717319
919,919,bamdad1,35.69838046785702,51.40472888946533
920,920,viuna_kourosh,35.73863579984810,51.31354894502442
921,921,bab_al_bahr,35.74276107836639,51.22185449009066
922,922,cluna_parkway,35.78993322939720,51.41580171883110
923,923,bamino_baqketab,35.75110760000000,51.43178930000000
924,924,lime_golestan,35.75300244184606,51.37522459030151
925,925,ch_cafe,35.70935686201621,51.45202696323395
926,926,kooche_moka,35.71981673553564,51.41914308071136
927,927,thisfun,35.70916302671174,51.41323417425155
928,928,cam_cafe,35.72248351763540,51.40911337924320
929,929,benitacafe_plus,35.76726145948804,51.37295007705688
930,930,johaina,35.72391167532917,51.33175671100616
931,931,clunavanak2,35.75689923539767,51.40979558229446
932,932,lamiz_pasdaran,35.76862873261149,51.45840793848038
933,933,lumiere,35.73414211653416,51.34511679410934
934,934,love_ice_cream,35.76989097742260,51.30422651767731
935,935,dopiano,35.77539952699108,51.46425325492942
936,936,amirchocolate_saadatabad,35.78701417769913,51.37336850166321
937,937,downtown_planet,35.77112436711687,51.42064176499843
938,938,koolak1,35.73747879285530,51.40381369852800
939,939,sakura,35.80483622873028,51.47654787203032
940,940,rebelan,35.80862670573307,51.42942264676094
941,941,movaazi,35.70426471745473,51.39068149030208
942,942,xigan,35.70571420403873,51.39046490192413
943,943,cacta,35.75245499263747,51.30664050579071
944,944,moon_lounge,35.80114581852486,51.41626775264740
945,945,chargoosh_cafe,35.76363831688991,51.29306316375732
946,946,biscotti,35.72822850040461,51.41786903142929
947,947,h_and_h,35.72585944705656,51.38132125139236
948,948,foodmarket_avacenter,35.80477323405972,51.47680252790451
949,949,negima,35.79552925184148,51.45016618072986
950,950,te_cafe,35.75755711677900,51.44768446683884
951,951,mehre_nikta,35.77581237916448,51.41361840069294
952,952,ocean,35.73441862612993,51.37683391571045
953,953,iran_nutella,35.81594485054994,51.48413568735123
954,954,mazzo_plus,35.72353496272441,51.31567552685737
955,955,kassab_tajrish,35.81360722847069,51.43001809716225
956,956,nakhlestan,35.70611564169963,51.40502051438705
957,957,epicure,35.75463170677062,51.37460768222809
958,958,fanus_tarasht,35.71578365107538,51.34302198886871
959,959,bajoran,35.79529918549837,51.53268098831177
960,960,seencoffee_niloofar,35.73711726582711,51.43266409635544
961,961,karzin_pasdaran,35.76883983356975,51.46235883235931
962,962,icepack,35.69139787155775,51.47344440221786
963,963,malas,35.72124200000000,51.38916400000000
964,964,glaris,35.76454806275986,51.45917236804962
965,965,barizan,35.72909292603864,51.49494901299476
966,966,goleyakh_piruzi,35.69085544494577,51.47284626960754
967,967,crepe_rahechoobi,35.75233037395150,51.41839306801560
968,968,gelato_plus,35.80848910000000,51.42653190000000
969,969,rozhano,35.73080340000000,51.43587250000000
970,970,emza,35.74236358421932,51.22224832619361
971,971,baalaa,35.71860106080732,51.41597338020801
972,972,tomo_samsenter,35.79103277543668,51.41951054334640
973,973,vicolo_bamland,35.74692342206020,51.22135531157260
974,974,darolkhelafe,35.68953530693468,51.40708386898041
975,975,viuna_argtajrish,35.80787951880953,51.42707839608192
976,976,qamar,35.74499711861737,51.22165471315384
977,977,varf,35.74527059722440,51.22159168124200
978,978,roj,35.74444199497373,51.22165739536285
979,979,haft_cheshmeh1,35.72302432921113,51.40028715133667
980,980,mehraban,35.70216177158377,51.44105002284050
981,981,bapook,35.79799467274731,51.44023865461349
982,982,viuna_saadatabad,35.78972517606046,51.37509047985077
983,983,tehranbeen,35.77510840613142,51.36453062295914
984,984,cut_cafe,35.71985811061426,51.42357140779495
985,985,cluna,35.70550729171364,51.39058962464332
986,986,cafe_chance,35.76531905335732,51.48159630596638
987,987,hesekhob1,35.73156312843857,51.49361528456211
988,988,mazeh,35.80603820622360,51.43014601758320
989,989,shahoo,35.74840785378553,51.40101951889210
990,990,royal_lounge,35.74445015858477,51.22124902904034
991,991,cheraghan,35.74377366451013,51.22169494628906
992,992,illycaffe,35.74424389108916,51.22202754020691
993,993,libro,35.79803448008020,51.41293904356310
994,994,downtism,35.74888069888655,51.22048258781433
995,995,zofa,35.75129646165018,51.43715637884816
996,996,bonelli,35.73452394516598,51.35395763895292
997,997,delnavazan_sohrevardi,35.73334034214037,51.44032381474972
998,998,morocco,35.78859820000000,51.34835160000000
999,999,shandiz_aayani,35.81626185703742,51.49004124104977
1000,1000,micmac,35.74939007820591,51.47419542074203
1001,1001,creme,35.77051556356670,51.37925863265991
1002,1002,mansour_tehranpars,35.72756356706117,51.52584233228151
1003,1003,mamali_juicebar,35.81234768780550,51.45711294104760
1004,1004,palizi,35.73867065672301,51.44405543804169
1005,1005,babarahim,35.70864127257370,51.37446039968320
1006,1006,wish,35.70244646088593,51.39778278857375
1007,1007,iranshahrgallery,35.70966830970880,51.42237884164297
1008,1008,maana,35.70772000000000,51.39674800000000
1009,1009,riader,35.76128772915334,51.38008207082748
1010,1010,serayala,35.79944653219140,51.47286806255580
1011,1011,75,35.75766240988378,51.44173331138575
1012,1012,colonel,35.74135717855618,51.44638627767563
1013,1013,godo_yas,35.70457182349934,51.41639381647110
1014,1014,naghsh_vesal,35.70810236900263,51.39727234840393
1015,1015,siro,35.74019163326580,51.43202237784860
1016,1016,namecafe,35.71886074747283,51.40829890966415
1017,1017,sincere,35.79252202006692,51.42523840069771
1018,1018,house_bread,35.79046818233868,51.41574338078499
1019,1019,fareen,35.78287845812205,51.37448284718016
1020,1020,sitandgo,35.80966536001124,51.44451677799225
1021,1021,muguet,35.59421200000000,51.44820780000000
1022,1022,cafekobar,35.74807526339564,51.33441478013992
1023,1023,raees_palladium,35.79734963509067,51.41320064663887
1024,1024,secondcup,35.80764676919073,51.40564620494842
1025,1025,music_vist,35.74150521764262,51.44887536764145
1026,1026,sun_star,35.78264505476876,51.46866738796234
1027,1027,hannan,35.68816504156731,51.37630887329578
1028,1028,cafe_75,35.75814044460362,51.44001603126526
1029,1029,bistrotpop,35.70473517729637,51.41680955886841
